recording_id,length,video,artist-credit_artist_name,artist-credit_artist_id,artist-credit_name,annotation,disambiguation,title,genres_id,genres_name,isrcs
https://musicbrainz.org/recording/2664f788-2d7c-43dd-a515-9a7534cb7c13,,,,,,,,,https://musicbrainz.org/genre/3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,
https://musicbrainz.org/recording/2664f788-2d7c-43dd-a515-9a7534cb7c13,,,,,,,,,https://musicbrainz.org/genre/a715278f-1580-409f-8078-4ffbc800e08b,jazz,
https://musicbrainz.org/recording/2664f788-2d7c-43dd-a515-9a7534cb7c13,,,,,,,,,https://musicbrainz.org/genre/2377ff19-83e7-4873-b425-dce6d1ad4ef4,jazz fusion,
https://musicbrainz.org/recording/9d6a749b-04dc-40be-be99-a2f3bc11c8ae,,False,Chick Corea,https://musicbrainz.org/artist/8446fcca-109e-4c6d-a2ff-5a269b32b4c2,Chick Corea,,,Brasilia,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/9d6a749b-04dc-40be-be99-a2f3bc11c8ae,,,,,,,,,https://musicbrainz.org/genre/a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical,
https://musicbrainz.org/recording/9d6a749b-04dc-40be-be99-a2f3bc11c8ae,,,,,,,,,https://musicbrainz.org/genre/e2b06d21-13df-4a48-aa81-6ddd99344dc7,contemporary jazz,
https://musicbrainz.org/recording/9d6a749b-04dc-40be-be99-a2f3bc11c8ae,,,,,,,,,https://musicbrainz.org/genre/3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,
https://musicbrainz.org/recording/9d6a749b-04dc-40be-be99-a2f3bc11c8ae,,,,,,,,,https://musicbrainz.org/genre/a715278f-1580-409f-8078-4ffbc800e08b,jazz,
https://musicbrainz.org/recording/9d6a749b-04dc-40be-be99-a2f3bc11c8ae,,,,,,,,,https://musicbrainz.org/genre/2377ff19-83e7-4873-b425-dce6d1ad4ef4,jazz fusion,
https://musicbrainz.org/recording/db1290d8-0096-4a00-b810-aad3f2bd29ab,,False,Chick Corea,https://musicbrainz.org/artist/8446fcca-109e-4c6d-a2ff-5a269b32b4c2,Chick Corea,,,Noon Song,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/db1290d8-0096-4a00-b810-aad3f2bd29ab,,,,,,,,,https://musicbrainz.org/genre/a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical,
https://musicbrainz.org/recording/db1290d8-0096-4a00-b810-aad3f2bd29ab,,,,,,,,,https://musicbrainz.org/genre/e2b06d21-13df-4a48-aa81-6ddd99344dc7,contemporary jazz,
https://musicbrainz.org/recording/db1290d8-0096-4a00-b810-aad3f2bd29ab,,,,,,,,,https://musicbrainz.org/genre/3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,
https://musicbrainz.org/recording/db1290d8-0096-4a00-b810-aad3f2bd29ab,,,,,,,,,https://musicbrainz.org/genre/a715278f-1580-409f-8078-4ffbc800e08b,jazz,
https://musicbrainz.org/recording/db1290d8-0096-4a00-b810-aad3f2bd29ab,,,,,,,,,https://musicbrainz.org/genre/2377ff19-83e7-4873-b425-dce6d1ad4ef4,jazz fusion,
https://musicbrainz.org/recording/4a0d36be-450b-4fd4-a376-58a05fa5b7de,,False,Black Eyed Peas,https://musicbrainz.org/artist/d5be5333-4171-427e-8e12-732087c6b78e,The Black Eyed Peas,,,Magic,,,
https://musicbrainz.org/recording/4a0d36be-450b-4fd4-a376-58a05fa5b7de,,,Terry Dexter,https://musicbrainz.org/artist/7796eed0-9716-42d4-ab3f-f9a25c22069e,Terry Dexter,,,,,,
https://musicbrainz.org/recording/5fe6e62d-d3ba-4b33-876a-2fa7e86df48d,,False,Chick Corea,https://musicbrainz.org/artist/8446fcca-109e-4c6d-a2ff-5a269b32b4c2,Chick Corea,,,Where Are You Now,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/5fe6e62d-d3ba-4b33-876a-2fa7e86df48d,,,,,,,,,https://musicbrainz.org/genre/a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical,
https://musicbrainz.org/recording/5fe6e62d-d3ba-4b33-876a-2fa7e86df48d,,,,,,,,,https://musicbrainz.org/genre/e2b06d21-13df-4a48-aa81-6ddd99344dc7,contemporary jazz,
https://musicbrainz.org/recording/5fe6e62d-d3ba-4b33-876a-2fa7e86df48d,,,,,,,,,https://musicbrainz.org/genre/3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,
https://musicbrainz.org/recording/5fe6e62d-d3ba-4b33-876a-2fa7e86df48d,,,,,,,,,https://musicbrainz.org/genre/a715278f-1580-409f-8078-4ffbc800e08b,jazz,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,False,Chick Corea,https://musicbrainz.org/artist/8446fcca-109e-4c6d-a2ff-5a269b32b4c2,Chick Corea,,,Children's Song,https://musicbrainz.org/genre/ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/6ed4e4d1-9a97-4e2c-b8df-083754f154f4,classical,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/a190bb32-e0a7-4c56-b142-5cf9cfcfa713,contemporary classical,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/e2b06d21-13df-4a48-aa81-6ddd99344dc7,contemporary jazz,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/3c31635b-a5a7-44eb-ab9d-4bbde11da2d4,free jazz,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/a715278f-1580-409f-8078-4ffbc800e08b,jazz,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/2377ff19-83e7-4873-b425-dce6d1ad4ef4,jazz fusion,
https://musicbrainz.org/recording/91369158-d44b-4cab-be3b-4c64b4b9f8b4,,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/8a8c7006-8221-4155-92bb-ce4c11ff4b3d,,False,Bob Marley & The Wailers,https://musicbrainz.org/artist/c296e10c-110a-4103-9e77-47bfebb7fb2e,Bob Marley & The Wailers,,,Do It Twice,,,
https://musicbrainz.org/recording/67397af2-37bb-48e3-80fc-ede4abe18cef,,False,Seether,https://musicbrainz.org/artist/fbcd7b29-455f-49e6-9c4f-8249d20a055e,Seether,,,Your Bore,https://musicbrainz.org/genre/ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock,
https://musicbrainz.org/recording/67397af2-37bb-48e3-80fc-ede4abe18cef,,,,,,,,,https://musicbrainz.org/genre/51cb9f91-e6a2-41bf-891f-e78e3f1e52ab,hard rock,
https://musicbrainz.org/recording/67397af2-37bb-48e3-80fc-ede4abe18cef,,,,,,,,,https://musicbrainz.org/genre/bbb1310c-24cb-4fc9-97c4-f93e4549f1e2,post-grunge,
https://musicbrainz.org/recording/67397af2-37bb-48e3-80fc-ede4abe18cef,,,,,,,,,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/d1e2f019-5ee6-4a57-bed5-a4e6812f87a7,,False,Diana Krall,https://musicbrainz.org/artist/67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,Diana Krall,,,The Man With the Bag,,,
https://musicbrainz.org/recording/b2d933a2-a386-41d1-90e2-c911febb2417,564213,False,Ars Nova,https://musicbrainz.org/artist/34679a1e-6e07-4b80-9a65-4add05faccde,Ars Nova,,,Blizzaro Ballo in Maschera,,,
https://musicbrainz.org/recording/f973f084-7cdb-40c6-968c-1fea74edb938,,False,Johnny Winter,https://musicbrainz.org/artist/8300d0fa-d120-47f6-a84e-91f140c74767,Johnny,,,Riot in Cell Block #9,,,
https://musicbrainz.org/recording/f973f084-7cdb-40c6-968c-1fea74edb938,,,Edgar Winter,https://musicbrainz.org/artist/c927b0e2-072c-4dbd-aaf5-d92aa57841dc,Edgar Winter,,,,,,
https://musicbrainz.org/recording/f7680f96-3a4c-489d-9af4-3a9766923a1e,84826,False,Alexander Courage,https://musicbrainz.org/artist/1c9f3af4-4372-41d5-aa0a-a7a0e041a7bd,Alexander Courage,,,Star Trek Theme,,,
https://musicbrainz.org/recording/e5c74384-4ce7-48e0-b069-c91ce11355c9,,False,Fugees,https://musicbrainz.org/artist/ea321799-9b1d-4e74-a074-a5facf597d82,Fugees,,,Manifest/Outro,https://musicbrainz.org/genre/924943cd-73c8-45c0-96eb-74f2a15e5d6e,alternative hip hop,
https://musicbrainz.org/recording/e5c74384-4ce7-48e0-b069-c91ce11355c9,,,,,,,,,https://musicbrainz.org/genre/c0e73bb6-37a4-485e-aaea-11c63b40c9f3,conscious hip hop,
https://musicbrainz.org/recording/e5c74384-4ce7-48e0-b069-c91ce11355c9,,,,,,,,,https://musicbrainz.org/genre/52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip hop,
https://musicbrainz.org/recording/8377928e-6769-403d-a479-d75fc9d7b174,,False,坂本龍一,https://musicbrainz.org/artist/a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,坂本龍一,,vocals by Iggy Pop,Risky,,,
https://musicbrainz.org/recording/9010c63a-bbba-45ac-892b-12473d15e30c,216000,False,Los Tigres del Norte,https://musicbrainz.org/artist/75cdc7ad-63b6-48b3-8de2-617d08a9ddf8,Los Tigres del Norte,,,Se Me Vas a Dejar,,,
https://musicbrainz.org/recording/6411417b-7d76-4c84-adcf-61cd43071f0c,,False,Blondie,https://musicbrainz.org/artist/4d2956d1-a3f7-44bb-9a41-67563e1a0c94,Blondie,,,Maria,,,
https://musicbrainz.org/recording/f8692e49-bae4-4dc0-b6ab-c0e4d3804bd2,,False,The Cranberries,https://musicbrainz.org/artist/c98d40fd-f6cf-4b26-883e-eaa515ee2851,The Cranberries,,,Analyse,,,
https://musicbrainz.org/recording/68410d9f-c6a1-4971-92b2-43bde5064964,,False,Paul McCartney,https://musicbrainz.org/artist/ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,,,Wonderful Christmas Time,,,
https://musicbrainz.org/recording/b11299ab-9380-414c-9d19-61c726821425,,False,De Dijk,https://musicbrainz.org/artist/d7a55e92-a14c-4543-8152-de2163af06bb,De Dijk,,,Als ze er niet is,,,
https://musicbrainz.org/recording/8d72169e-112a-4a19-acfd-6833446c67c1,,False,倉木麻衣,https://musicbrainz.org/artist/60f41bf9-86cb-482b-a1b3-64a3da90fa4a,倉木麻衣,,,Reach for the Sky (Gomi remix) (radio edit),,,JPF500001929
https://musicbrainz.org/recording/12f4df0d-ed48-4e65-ae19-4115b174db32,319546,False,J. K. Rowling,https://musicbrainz.org/artist/569c0d90-28dd-413b-83e4-aaa7c27e667b,J.K. Rowling,,,"""Chapter 32-03: Flesh, Blood & Bone""",,,
https://musicbrainz.org/recording/b8df8f5b-828f-43f0-868f-5141ee46ab2f,199280,False,J. K. Rowling,https://musicbrainz.org/artist/569c0d90-28dd-413b-83e4-aaa7c27e667b,J.K. Rowling,,,"""Chapter 32-01: Flesh, Blood & Bone""",,,
https://musicbrainz.org/recording/9e6557d3-bacd-4e54-b5d7-7d5cf9880baa,267226,False,J. K. Rowling,https://musicbrainz.org/artist/569c0d90-28dd-413b-83e4-aaa7c27e667b,J.K. Rowling,,,"""Chapter 32-02: Flesh, Blood & Bone""",,,
https://musicbrainz.org/recording/afdd93b1-3e71-4524-a744-60dbdd16e621,,False,Alien Project,https://musicbrainz.org/artist/8d56e655-efb7-4f03-b3c1-320c5ea838fb,Alien Project,,,The Ring,,,
https://musicbrainz.org/recording/b9214dd2-0c79-4920-ade7-feb0174e1b88,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Rakik,,,
https://musicbrainz.org/recording/519d7fce-4f3b-4729-ab2d-31ca6ee449bb,,False,Tank,https://musicbrainz.org/artist/672728fc-5582-43e2-92c7-9edb01e84801,Tank,,,Race Against Time (Part I),,,
https://musicbrainz.org/recording/519d7fce-4f3b-4729-ab2d-31ca6ee449bb,,,Ja Rule,https://musicbrainz.org/artist/b504f625-4ef6-4a5a-81e8-870a61e8dc9c,Ja Rule,,,,,,
https://musicbrainz.org/recording/e0b1a9aa-d649-44b2-8acf-fc7b70f6a351,,False,Lisa Gerrard,https://musicbrainz.org/artist/cd645207-1664-46af-9953-264e9ae54089,Lisa Gerrard,,,The Human Game,,,
https://musicbrainz.org/recording/ddb2c5cb-d2c9-432a-99b3-fda560ad05df,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Spirit,,,
https://musicbrainz.org/recording/2f15a8a1-bcbc-4e47-8961-9a1b6213db42,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Avatar,,,
https://musicbrainz.org/recording/70aee00d-96d7-4833-9845-3eac36a26f31,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,The Snake and the Moon,,,
https://musicbrainz.org/recording/1abb205c-48e9-4148-b708-e61c1cf0dc6f,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Song of the Dispossessed,,,
https://musicbrainz.org/recording/447450cd-d608-499d-a712-3f9576401666,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,As the Bell Rings the Maypole Spins,,,
https://musicbrainz.org/recording/c699fada-b51f-4498-a735-5f02077aa2d4,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Towards the Within,,,
https://musicbrainz.org/recording/61750969-79e3-4e53-9882-8e3d49c6ddcd,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,I Am Stretched on Your Grave,,,
https://musicbrainz.org/recording/b3d6927d-a894-4bbe-a884-e4148905a184,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Mestirism,,,
https://musicbrainz.org/recording/cb15e25d-7448-468f-8fac-438bfd9263f3,,False,Dead Can Dance,https://musicbrainz.org/artist/ccda046a-2674-4f7d-97e6-f23d6c156432,Dead Can Dance,,,Gantara,,,
https://musicbrainz.org/recording/a3b7817c-e9b9-40a8-86de-77c54ea9c7c2,235693,False,Patty Loveless,https://musicbrainz.org/artist/e6cb4a73-6253-41c9-9450-f1862d30584e,Patty Loveless,,,"""My Kind of Woman, My Kind of Man""",,,
https://musicbrainz.org/recording/f6fc59fe-44b1-40b6-ada7-69432431cf7e,,False,Floorfilla,https://musicbrainz.org/artist/996b790a-5ea1-405b-b847-42a59e89d758,Floorfilla,,,Technoromance (Pulsedriver remix),,,
https://musicbrainz.org/recording/b3eb196e-69e8-4a37-8148-bcd8e6561d48,,False,Michael Franti & Spearhead,https://musicbrainz.org/artist/e23eac42-f904-47da-8599-823ff431bea4,Michael Franti & Spearhead,,,I Got Plenty o' Nothin' (feat. Ernest Ranglin),,,
https://musicbrainz.org/recording/85deb31a-44dd-4007-8bd0-fe0f327faefd,231373,False,Buglamp,https://musicbrainz.org/artist/4b83605f-785f-48d0-8663-29885db2209f,Buglamp,,,Sha-La-La (Howling at the Moon),,,
https://musicbrainz.org/recording/85deb31a-44dd-4007-8bd0-fe0f327faefd,,,Keith Morris,https://musicbrainz.org/artist/6102710c-0c36-48df-9b95-e01c9264562c,Keith Morris,,,,,,
https://musicbrainz.org/recording/dae15aab-61b9-465d-86d0-ad059b59c254,,False,Alabama,https://musicbrainz.org/artist/7ac055fa-e357-4890-9098-010b8094a900,Alabama,,,Mountain Music,,,
https://musicbrainz.org/recording/038e333f-8e8d-49ea-bbd1-7f84fba90c4b,,False,John Mayer,https://musicbrainz.org/artist/144ef525-85e9-40c3-8335-02c32d0861f3,John Mayer,,,Sucker,,,
https://musicbrainz.org/recording/c297246b-1bab-4cd6-b59a-e8e90feeb929,,False,Alabama,https://musicbrainz.org/artist/7ac055fa-e357-4890-9098-010b8094a900,Alabama,,,Roll On (Eighteen Wheeler),,,
https://musicbrainz.org/recording/194f22be-fbc7-47ae-b2ae-70d04f8ca241,,False,Tenacious D,https://musicbrainz.org/artist/148ddea2-6839-4354-8e2c-5dfadf136b7f,Tenacious D,,,Star Trek,,,
https://musicbrainz.org/recording/7ce5a8c8-b305-4066-8172-580bdf76a3b3,,False,Tenacious D,https://musicbrainz.org/artist/148ddea2-6839-4354-8e2c-5dfadf136b7f,Tenacious D,,,Lee,,,
https://musicbrainz.org/recording/37c5ce72-b17c-40b3-933c-52b44b68f6bf,,False,Ant Banks,https://musicbrainz.org/artist/74d6a4f2-d466-4429-bcc8-a8ba930d874e,Ant Banks,,,2 Kill a G,,,
https://musicbrainz.org/recording/37c5ce72-b17c-40b3-933c-52b44b68f6bf,,,Spice 1,https://musicbrainz.org/artist/f21b4daf-f836-4d80-a854-97bd0add6fb0,Spice 1,,,,,,
https://musicbrainz.org/recording/847eaaf9-bc9f-40c2-bcd8-c2184d55502b,2873000,False,George Carlin,https://musicbrainz.org/artist/5a79e923-b2ef-45fd-bc48-9beebdb21e78,George Carlin,,,Carlin on Campus,https://musicbrainz.org/genre/119ecf69-7d87-4f63-bc83-2959a0111a55,comedy,
https://musicbrainz.org/recording/847eaaf9-bc9f-40c2-bcd8-c2184d55502b,,,,,,,,,https://musicbrainz.org/genre/695f352e-0b21-4f05-88c4-3c4321431b88,standup comedy,
https://musicbrainz.org/recording/ef9cfa7f-0fd0-44c8-9093-eb2d11968390,,False,Tenacious D,https://musicbrainz.org/artist/148ddea2-6839-4354-8e2c-5dfadf136b7f,Tenacious D,,,Explosivo,,,
https://musicbrainz.org/recording/99ade5e1-ffd1-4d53-82cd-db15b9a9ce67,,False,The Nails,https://musicbrainz.org/artist/d55deff8-24e7-4b52-bd66-4460147c85ab,The Nails,,,Hotel for Women,,,
https://musicbrainz.org/recording/2eaa8863-c701-44d0-8fcc-4fd745e2d1ef,,False,Céline Dion,https://musicbrainz.org/artist/847e8a0c-cc20-4213-9e16-975515c2a926,Céline Dion,,,Because You Loved Me,,,
https://musicbrainz.org/recording/d007d6d7-c0c6-4465-aae7-85f71b8c619e,,False,Madonna,https://musicbrainz.org/artist/79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,,,Music (Deep Dish Dot Com radio edit),,,
https://musicbrainz.org/recording/f27bf9a9-8443-4671-b3ff-5ea83d36d388,,False,Madonna,https://musicbrainz.org/artist/79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,,,Impressive Instant (Peter Rauhofer's Universal edit),,,
https://musicbrainz.org/recording/6172d4af-660e-4640-b88d-8fbb279ff7c9,,False,Sherie René Scott,https://musicbrainz.org/artist/10ef4092-4700-423a-ad3e-8e42e78fa820,Sherie René Scott,,,Every Story Is a Love Story (reprise),https://musicbrainz.org/genre/ff6d73e8-bf1a-431e-9911-88ae7ffcfdfb,musical,USWD10321235
https://musicbrainz.org/recording/cc0de6ba-6c08-4708-8c5a-b21cf0df7fc6,,False,Madonna,https://musicbrainz.org/artist/79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,,,Music (Calderone Anthem mix),,,
https://musicbrainz.org/recording/15aad47c-909b-4b18-90f3-d93c5fb2c1c0,,False,Madonna,https://musicbrainz.org/artist/79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,,,Secret (Junior's Sound Factory mix),,,
https://musicbrainz.org/recording/12f0a2e4-b29f-4a53-90b0-6d0ae40d467a,271866,False,Ra,https://musicbrainz.org/artist/b62f2a5d-ee82-482f-a10d-536c929edfff,Ra,,,Fallen Rock Zone,,,
https://musicbrainz.org/recording/67645a6f-15e6-400a-a67e-415a5e0ec6e1,297600,False,Floetry,https://musicbrainz.org/artist/bd74fb1e-9cc5-46d2-ac64-d44c358db201,Floetry,,,Possibilities,,,
https://musicbrainz.org/recording/34c7198f-fc09-483d-9a59-1b81b1edf9e5,,False,Stone Temple Pilots,https://musicbrainz.org/artist/8c32bb01-58a3-453b-8050-8c0620edb0e5,Stone Temple Pilots,,,Black Hole Sun,,,
https://musicbrainz.org/recording/5a49ac0a-439b-451b-a397-adcb502ec513,,False,Jean‐Michel Jarre,https://musicbrainz.org/artist/86e2e2ad-6d1b-44fd-9463-b6683718a1cc,Jean Michel Jarre,,,C'est la vie (Funkstörung remix),,,
https://musicbrainz.org/recording/5a49ac0a-439b-451b-a397-adcb502ec513,,,Natacha Atlas,https://musicbrainz.org/artist/5b86eefc-f3b2-4b91-8161-c505869fb17f,Natacha Atlas,,,,,,
https://musicbrainz.org/recording/05a4514a-afcb-4b5f-82c6-828d13a0f097,296800,False,Ra,https://musicbrainz.org/artist/b62f2a5d-ee82-482f-a10d-536c929edfff,Ra,,,Sky,,,
https://musicbrainz.org/recording/9d7a99e4-6f0c-44b4-af3c-95f9c9fc90fa,225000,False,Björk,https://musicbrainz.org/artist/87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,,,Sod Off (Blast Away mix by Tan),,,
https://musicbrainz.org/recording/946af9e8-b57b-4893-80a2-dda80d4d51ee,,False,Les Rita Mitsouko,https://musicbrainz.org/artist/0bfe360b-4abf-4750-962c-981cc5bfc4cf,Les Rita Mitsouko,,,Ailleurs (feat. Princess Erika),,,FRY689600190
https://musicbrainz.org/recording/26917329-41ce-4535-886a-77272fe83f9d,,False,Les Rita Mitsouko,https://musicbrainz.org/artist/0bfe360b-4abf-4750-962c-981cc5bfc4cf,Les Rita Mitsouko,,,Riche (feat. Doc Gyneco),,,FRY689600230
https://musicbrainz.org/recording/50baa87f-4851-4a3d-9b12-56cdbd33b7a3,,False,Björk,https://musicbrainz.org/artist/87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,,,Immature (Full Bass Immature mix),,,
https://musicbrainz.org/recording/c4d8c539-d0a5-41c1-b0e1-ff7308c7e4cc,,False,Vanilla Fudge,https://musicbrainz.org/artist/96ad1836-0a6e-423f-a2af-0f4a64a325ca,Vanilla Fudge,,,I Can't Make It Alone,,,
https://musicbrainz.org/recording/95a5d6a3-d07b-418f-9447-703f476048fd,,False,Björk,https://musicbrainz.org/artist/87c5dedd-371d-4a53-9f7f-80522fb7f3cb,Björk,,,Hunter (radio edit),,,
https://musicbrainz.org/recording/1773eb43-efbe-4fce-9e1d-75804b0e3c4a,,False,Terry Callier,https://musicbrainz.org/artist/44fd61e1-119c-479e-8301-8ac5c77148bf,Terry Callier,,,Love Theme from Spartacus (Zero 7 mix),,,
https://musicbrainz.org/recording/538e5eca-12b4-40c0-874d-626f8e979cf2,237000,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Where Did We Go Wrong,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/e0677710-6212-4add-9057-d4241199d108,283000,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Endless Flight,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/7a405bc2-cb94-46b2-b9a1-47117a387654,265293,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,I Want You Back,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/548d4a03-95fc-4df7-84ca-f67567b66e22,273000,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Heart (Stop Beating in Time),https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/8153bea0-089e-464f-8eb8-6dd1b57c6c69,233973,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Paris Dies in the Morning,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/40415c47-93f4-4ba2-8d9b-a26fe57f1a69,231000,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Tonight the Sky's About to Cry,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/d761b2fa-e02e-4b36-a4e3-7726393c096b,228933,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Oh Girl,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/c5fffb71-4032-47ab-8007-fe82e0e8ba71,221933,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Easy to Love,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/c3ec8499-6456-4a78-aea1-6b2c47e42160,194866,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,Raining in My Heart,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/04a022fe-6d3d-4d5d-94d8-c09b0b613a48,189000,False,No Doubt,https://musicbrainz.org/artist/fbd2a255-1d57-4d31-ac11-65b671c19958,No Doubt,,,"""End of the World (1999-12-31: NY, USA)""",,,
https://musicbrainz.org/recording/d677ba0b-da6b-4731-a4d1-be0a89d29648,206893,False,Leo Sayer,https://musicbrainz.org/artist/74df4e2f-fe75-4b4a-87c5-3f1b4bc95aa2,Leo Sayer,,,End of the Game,https://musicbrainz.org/genre/0e3fc579-2d24-4f20-9dae-736e1ec78798,rock,
https://musicbrainz.org/recording/6a49c7eb-a37a-465d-baf6-e3e7760db722,,False,Jasan Radford,https://musicbrainz.org/artist/8180f4af-3436-4cef-8565-5a5d4e657ee3,Jason Radford,,,Going Digital,,,
https://musicbrainz.org/recording/7b995644-23c3-44d7-af95-36c4940dbd7d,,False,Carl Perkins,https://musicbrainz.org/artist/068bd7ab-c38e-4fae-8ed2-cb0c153ed68f,Carl Perkins,,,I’m Sorry I’m Not Sorry,,,
https://musicbrainz.org/recording/e46e18a4-2246-4320-9297-29fc8e43fed0,,False,Johnny Cash,https://musicbrainz.org/artist/d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,,,Ballad of a Teenage Queen,https://musicbrainz.org/genre/5f9cba3d-1a9f-46cd-8c49-7ed78d1f3354,alternative country,
