label_id,label-code,sort-name,type-id,type,relations_wiki,name,country,annotation,disambiguation,area_name,area_id,area,genres_id,genres_name,ipis,isnis
https://musicbrainz.org/label/6c6c3bbb-76aa-4260-b842-f04936573c71,,Abstract Logix,,,https://www.wikidata.org/wiki/Q96371418,Abstract Logix,,,,North Carolina,https://musicbrainz.org/area/d4ab49e7-1d25-45e2-8659-b147e0ea3684,,,,,
https://musicbrainz.org/label/57eb5445-e445-4dee-a643-eb32d1623b21,,Idaho Music,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Idaho Music,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/8f650e70-b105-4774-9100-96a65569f732,,Birth Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Birth Records,US,,imprint on Deanna Kirk release,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/359ad13a-7eea-4a84-8387-6138a094f864,,Amulet Records,,,https://www.wikidata.org/wiki/Q4748940,Amulet Records,,,,,,,,,,
https://musicbrainz.org/label/c98047e7-24b0-4125-8d13-a3c85f52977f,6772,Dancity,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Dancity,BE,,,Belgium,https://musicbrainz.org/area/5b8a5ee5-0bb3-34cf-9a75-c27c44e341fc,,,,,
https://musicbrainz.org/label/0cb5e728-cf4a-4ecd-9a2f-c2775dca1392,,Cats Purring,,,,Cats Purring,,,,,,,,,,
https://musicbrainz.org/label/488df726-b10b-458a-a3ba-5bece6ba47ad,,Continual,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Continual,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/3af8c2a1-3d4d-4a42-9035-b53a8e36a257,,Alphabet Zoo,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Alphabet Zoo,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/9b7fa09d-99f1-4b4e-bceb-bbc7a96a2507,,Queso Records,,,,Queso Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/0532fb7f-a56f-4d17-9b1d-caeee39d568f,,Myoho Records,,,,Myoho Records,,,,,,,,,,
https://musicbrainz.org/label/d46ea586-5fa9-48e5-9b01-c209ae31f7b0,,Fang Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Fang Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/8e7d7dd2-c402-4738-bf74-acc773439657,,Tenser Productions,,,,Tenser Productions,,,,,,,,,,
https://musicbrainz.org/label/88719d44-1afd-43b5-ba95-5dde8c316a6f,,Pismo Records,,,,Pismo Records,,,,,,,,,,
https://musicbrainz.org/label/9ea50251-3869-4989-82ba-eaa2bd6a26e5,,Pillage Roadshow Productions,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Pillage Roadshow Productions,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/af0e8408-0be9-47a3-a00d-e334483cb488,,Karlssons Musik,e9ad53b0-e3d0-3885-a10b-8193d501338c,Publisher,,Karlssons Musik,SE,,,Sweden,https://musicbrainz.org/area/23d10872-f5ae-3f0c-bf55-332788a16ecb,,,,,
https://musicbrainz.org/label/198534d5-5ec1-436c-90d2-9af5a55cc065,,Hydra Entertainment,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q16820452,Hydra Entertainment,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,https://musicbrainz.org/genre/52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip hop,,
https://musicbrainz.org/label/1902477c-99f2-4e2d-bf46-eea079a2b39b,,Flame Records,,,,Flame Records,,,,,,,,,,
https://musicbrainz.org/label/da311c82-25fd-4e80-b088-ae372d0f38ed,,Soul Town,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Soul Town,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/677f1a6d-204c-442e-a3ec-1f3d16bb2e9b,,GraveWax Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,GraveWax Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/ecbc19b3-0a73-4c03-bbc6-473ea1c6ae85,,Our Small Ideas,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Our Small Ideas,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/2d2a0c81-7367-4f1c-b8d0-aad231d7caea,,Descent,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Descent,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/d4614160-7b82-49c6-9d42-b1b82920fef8,,Céleste,88ee6ae7-f413-3490-a1d2-54f6a9f0838c,Reissue Production,,Céleste,,,Japanese reissue label,Tokyo,https://musicbrainz.org/area/8dc97297-ac95-4d33-82bc-e07fab26fb5f,,,,,
https://musicbrainz.org/label/97e7d7cb-95db-421e-a14a-0b208342c809,,Scared Crow,,,,Scared Crow,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/2b35de5e-a010-4cc4-b73f-cb0a568f5a3a,,Rab Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Rab Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/948142c5-92a8-438c-bbb3-608261289d9f,,Acid Mothers Temple,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q101032352,Acid Mothers Temple,JP,,,Japan,https://musicbrainz.org/area/2db42837-c832-3c27-b4a3-08198f75693c,,,,,
https://musicbrainz.org/label/be4ad84c-b583-40b7-a1b0-8766a1f3b980,,Alchimia Recordings,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Alchimia Recordings,FR,,,France,https://musicbrainz.org/area/08310658-51eb-3801-80de-5a0739207115,,,,,
https://musicbrainz.org/label/b5507886-8d4f-4b5a-95fa-b9faed389efe,,Patt Recordings,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Patt Recordings,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/72880694-9ffe-4deb-b328-3f096cb12205,,Titanic Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q7809813,Titanic Records,US,,US period music,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/ca5e23e8-af62-4089-8559-6967bd3a55d6,,Visualize,,,,Visualize,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/d08428c6-7e86-4b6a-a729-b9fcc991086e,,Just Funkin Records,,,,Just Funkin Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/1321f266-6f04-45f1-8b65-3b9ff589dafd,5410,Magneoton,,,https://www.wikidata.org/wiki/Q1161709,Magneoton,HU,,,Hungary,https://musicbrainz.org/area/312bc5bb-7e43-3e63-81c6-b4d712b37b2c,,,,,
https://musicbrainz.org/label/9825440c-1713-4573-b49b-584f7074655d,,Freebird Records,,,https://www.wikidata.org/wiki/Q2769850,Freebird Records,NL,,,Netherlands,https://musicbrainz.org/area/ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,
https://musicbrainz.org/label/62b6da7a-e8de-43fe-a562-1a33b8c8a976,1236,Feis,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Feis,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/e670326a-c837-40fa-b194-0f99e4f468e2,,Paper Cup,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Paper Cup,IT,,,Italy,https://musicbrainz.org/area/c6500277-9a3d-349b-bf30-41afdbf42add,,,,,
https://musicbrainz.org/label/0b70bd78-1c64-40ca-b39c-45da0ca9dc15,,ART Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,ART Records,IT,,Italian techno run by Gaetano Parisio,Italy,https://musicbrainz.org/area/c6500277-9a3d-349b-bf30-41afdbf42add,,,,,
https://musicbrainz.org/label/a84a39ec-8d5e-4109-be58-51efdea695f5,,Wheesht,,,,Wheesht,IT,,,Italy,https://musicbrainz.org/area/c6500277-9a3d-349b-bf30-41afdbf42add,,,,,
https://musicbrainz.org/label/4207ea4b-6bcd-4fd4-bece-94e3f6d3ad4d,,Reverberation,53ab8dcc-9946-3b62-966e-7634d78e5034,Distributor,https://www.wikidata.org/wiki/Q7318079,Reverberation,AU,,,Australia,https://musicbrainz.org/area/106e0bec-b638-3b37-b731-f53d507dc00e,,,,,
https://musicbrainz.org/label/f03e9a59-5d4e-47c2-8e37-b15f77a7f137,,KMS UK,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,KMS UK,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/44c725e8-2664-44aa-9d92-dfee8528fbd2,,Grosse Boîte,b6285b2a-3514-3d43-80df-fcf528824ded,Imprint,https://www.wikidata.org/wiki/Q3117047,Grosse Boîte,,,,Le Plateau-Mont-Royal,https://musicbrainz.org/area/701f92b0-22c7-4b31-81a4-03878efd7005,,,,,
https://musicbrainz.org/label/589bbcb3-bc60-4e7e-8dd6-a4804babe738,,Shingle Street,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Shingle Street,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/b5f5f989-0672-4a5e-97c2-11c4fa54c28b,,Vibe Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Vibe Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/cb599822-268f-40d4-8117-75b2334c2398,,Giovani & Mosler,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Giovani & Mosler,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/12d93e20-b31e-43ba-a046-16cb6c13468a,,Sweet Groove Music,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Sweet Groove Music,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/90b68779-8e6b-4db9-b2ac-32e965af50bd,,Rage Records,a2426aab-2dd4-339c-b47d-b4923a241678,Production,,Rage Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/27477cad-7e45-4dd6-82b2-ae986a7e75fc,,Palatine,,,,Palatine,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/9ec29aa7-cb6e-45b0-9f2d-f99560e94403,,ZAMA Studios,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,ZAMA Studios,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/dc3f6b7f-8f27-4605-b0b3-67ebddcbc17b,,Starboard Records,,,,Starboard Records,,,,,,,,,,
https://musicbrainz.org/label/86a4f5f0-75db-4dd5-9157-7bd9b2a39012,,Scatterplot Sounds,,,,Scatterplot Sounds,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/1dc0fb62-cfb4-46ce-91f9-e385d69aa82d,,Aftershock Productions,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Aftershock Productions,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/ba7d98b9-d0e7-4331-a39b-147e39c895b6,,D1 Music,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,D1 Music,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/18f21c33-e37e-4147-be47-8a0f2250ccfc,,Sound of Dissent Records,,,,Sound of Dissent Records,,,,,,,,,,
https://musicbrainz.org/label/18950bed-d3b9-4e77-83ef-e895fad72281,,MGB,,,,MGB,,,,,,,,,,
https://musicbrainz.org/label/c84bc8fa-4c68-4b59-a746-546dc7eb521e,,Exist,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Exist,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/d43a9fc4-fa35-4136-a4ce-129fdc2e8634,,Danté,,,,Danté,,,,,,,,,,
https://musicbrainz.org/label/65c724a8-0340-4b42-b211-ff8f54e24d21,6160,Schulte & Gerth,e9ad53b0-e3d0-3885-a10b-8193d501338c,Publisher,,Schulte & Gerth,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,https://musicbrainz.org/genre/911c7bbb-172d-4df8-9478-dbff4296e791,pop,,
https://musicbrainz.org/label/db95a086-6f8e-4b7c-aa3f-6def6a0da253,,Bassdrive,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Bassdrive,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/9e818044-6756-4d76-a8c5-c9f9f5dc8c0d,,Renovation Records,,,,Renovation Records,,,,,,,,,,
https://musicbrainz.org/label/e5fc1952-5e40-47b2-a4ed-770df3b90126,,Piruh,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Piruh,NL,,,Netherlands,https://musicbrainz.org/area/ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,
https://musicbrainz.org/label/c596a3e7-9715-4bca-9bc0-093edc27945e,,Assembly,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Assembly,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/47980b5a-c090-41c8-9323-9da24ecd8d40,,Mid-Town Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Mid-Town Records,NL,,,Netherlands,https://musicbrainz.org/area/ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,
https://musicbrainz.org/label/74b443b4-1000-4500-8396-aafa4f7b0ee1,,Razors Edge,b6285b2a-3514-3d43-80df-fcf528824ded,Imprint,,Razors Edge,GB,,UK drum n bass Metalheadz sublabel,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/3d03fac5-7f66-4982-9826-6a984ddcf932,,Triple Silence,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Triple Silence,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/f977889e-a662-4b92-9b25-c4b3fc7f3291,,ARC,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,ARC,GB,,"UK techno label, 1999-2001",United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/a196cf07-2ff6-4313-bbc7-d1f3c62ac80c,,Dominici Inc.,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Dominici Inc.,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/0a5874f3-da11-44e2-9916-7d52f211ef73,,Lochshore,,,,Lochshore,GB,,"Klub Records Ltd, Glasgow",United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/1ab6479f-5c3c-4578-ab9b-e9a20e0e8753,,Hyper,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Hyper,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/5f842888-52c8-4733-ade1-979a8c094712,,Maze Records,,,,Maze Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/18ceb260-eca7-4b80-a924-8c015acd653d,,Twisted United Kingdom,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Twisted United Kingdom,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/e06e6727-4602-48a6-91de-76f21c85bd06,,2.13.61 Records,,,https://www.wikidata.org/wiki/Q4581339,2.13.61 Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/51fd0cce-64e6-4375-8742-bb0300db6a39,,Unison Records Ltd.,fdac9b96-359b-3488-9322-ad99c2473636,Bootleg Production,,Unison Records Ltd.,BG,,,Bulgaria,https://musicbrainz.org/area/114c14ad-9776-34e9-81b0-6299507f3771,,,,,
https://musicbrainz.org/label/389b950d-bc24-4b3c-9404-2d78a54df080,,Gargoyle Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Gargoyle Records,GB,"Gargoyle Records is the Janison Edge record label. It was created originally to release the Janison Edge debut album by the two founding members of Janison Edge, Sue Element and Mike Varty.","UK, linked to Janison Edge",United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/672bb115-c997-4751-b94e-49bcbe1440d1,,Propaganda,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Propaganda,DE,,German techno,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/0f97ec3b-ea43-4ac3-8e77-ae2057e60923,,EBS Records,,,,EBS Records,,,Hawkwind,,,,,,,
https://musicbrainz.org/label/d34acc7b-35a1-4c97-92e9-191ed71919ba,,Morpheus Productions,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Morpheus Productions,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/110fd37c-e1e4-4565-9388-c4375de131ff,,J. Island,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,J. Island,JP,,,Japan,https://musicbrainz.org/area/2db42837-c832-3c27-b4a3-08198f75693c,,,,,
https://musicbrainz.org/label/5dc6b570-e755-403d-beef-81f8dbce778f,,Raubbau,a2426aab-2dd4-339c-b47d-b4923a241678,Production,,Raubbau,DE,"i don't know what is the reason to merge different labels in one section.
the first two entries from Paranoia and Slime are release on Raubbau based in Hamburg begin of the 80's.
All other listed items are released on Raubbau Org. based in Berlin.

",,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/33c2fd4c-a893-4f4c-92ac-8814bb946ab0,,Riot Season,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Riot Season,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/070196f2-4c59-4300-8382-2fd76e804115,,Redonda,,,,Redonda,,,,,,,,,,
https://musicbrainz.org/label/b170b2f3-28f7-41d3-b392-a246c16f33a7,,JABARA,,,,JABARA,JP,,,Japan,https://musicbrainz.org/area/2db42837-c832-3c27-b4a3-08198f75693c,,,,,
https://musicbrainz.org/label/a1ab6583-2ed1-452b-b6ee-dccbbebf25c8,,Rising Sons,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Rising Sons,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/fc2f60cb-ff96-4150-b675-c8c73f181744,,Molecular Recordings,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Molecular Recordings,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/7e051ba6-0d0f-4548-9a4a-537635c2859e,,Multikulti Project,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Multikulti Project,PL,,,Poland,https://musicbrainz.org/area/dd7f80c8-f017-3d01-8608-2a8c9c32b954,,,,,
https://musicbrainz.org/label/f97a9f10-64c2-49c6-97bb-984d3c795863,,MeanStreet,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,MeanStreet,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/64666b0c-2761-4176-a574-1e339b9b98bc,,Memorandum,a2426aab-2dd4-339c-b47d-b4923a241678,Production,https://www.wikidata.org/wiki/Q6815313,Memorandum,AU,,,Australia,https://musicbrainz.org/area/106e0bec-b638-3b37-b731-f53d507dc00e,,,,,
https://musicbrainz.org/label/7090dd19-ad19-444c-ada9-29ced1042b17,,Hipcat Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Hipcat Records,NL,,,Netherlands,https://musicbrainz.org/area/ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,
https://musicbrainz.org/label/1ca93771-2f2c-44a9-bffb-c5ab8a25a5ec,,Murray Has Records,,,,Murray Has Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/41476c74-bdd2-4ed5-b516-8c584f50773b,,NZ On Air,53ab8dcc-9946-3b62-966e-7634d78e5034,Distributor,,NZ On Air,NZ,"NZ On Air (http://nzonair.govt.nz/) is an independent funding agency of the New Zealand government with a stated mission to ""champion local content through skillful investment in quality New Zealand broadcasting.""NZ On Air promotes NZ music via the monthly Kiwi Hit Disc distributed to all local radio stations, media and associated industry.  The catalogue of Kiwi Hit Discs is searchable online at: http://kiwihits.co.nz/hitdisc/catalog",,New Zealand,https://musicbrainz.org/area/8524c7d9-f472-3890-a458-f28d5081d9c4,,,,,
https://musicbrainz.org/label/c9bb12f0-a471-488b-9cae-9bf7bafa0830,,Appletree Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Appletree Records,NL,,,Netherlands,https://musicbrainz.org/area/ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,,,,,
https://musicbrainz.org/label/590239ee-8434-491b-b114-bcce6199ba30,,Disques Montaigne,,,,Disques Montaigne,FR,,,France,https://musicbrainz.org/area/08310658-51eb-3801-80de-5a0739207115,,,,,
https://musicbrainz.org/label/0582eae4-c890-4282-be89-a604d1a52ce4,,Schoolly-D Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Schoolly-D Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/856fdbc3-659b-4ea2-9846-68200f6fddb9,,Rambling RECORDS,a2426aab-2dd4-339c-b47d-b4923a241678,Production,,Rambling RECORDS,JP,,,Japan,https://musicbrainz.org/area/2db42837-c832-3c27-b4a3-08198f75693c,,,,,
https://musicbrainz.org/label/4d1a54d9-18b1-4d5d-9e4d-614fa5363f5d,,Figment,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Figment,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/e6da07d3-f08a-40a7-a262-32587f6f9751,,Auxilio De Cientos,,,,Auxilio De Cientos,ES,,,Spain,https://musicbrainz.org/area/471c46a7-afc5-31c4-923c-d0444f5053a4,,,,,
https://musicbrainz.org/label/b5eb6adc-a951-4d78-afc3-e3e2f5d162cf,,SOCO Audio,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,SOCO Audio,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/b57d3ba1-1e6c-4cfc-9ab8-3ecd0f26eac7,,Geophone,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Geophone,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/98b3ab02-614d-408e-aaac-eab17da464c3,,YB Music,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q8045845,YB Music,BR,,,Brazil,https://musicbrainz.org/area/f45b47f8-5796-386e-b172-6c31b009a5d8,,,,,
https://musicbrainz.org/label/57d2f0ac-8a42-4585-878c-6c5f777cf9dd,,Star 69 Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Star 69 Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/f76afe3e-a136-409c-886b-ac85734a8c34,,Buzz Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Buzz Records,US,,US indie rock,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/9be9f25d-0256-426a-a2bb-f219f7309046,,DXP Recordings,,,,DXP Recordings,GB,,,United Kingdom,https://musicbrainz.org/area/8a754a16-0027-3a29-b6d7-2b40ea0481ed,,,,,
https://musicbrainz.org/label/938faaec-32df-451f-a5d3-3282b8f39064,,Headhunter Records,7aaa37fe-2def-3476-b359-80245850062d,Original Production,https://www.wikidata.org/wiki/Q5689600,Headhunter Records,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/679170ed-a9c4-441b-9eaf-4743c1aa41ac,,Sur Muzique,,,,Sur Muzique,DE,,,Germany,https://musicbrainz.org/area/85752fda-13c4-31a3-bee5-0e5cb1f51dad,,,,,
https://musicbrainz.org/label/2299863b-f778-41e2-8632-b101a6f81bf2,,Ming Dynasty,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Ming Dynasty,,,,,,,,,,
https://musicbrainz.org/label/0c006bd4-a338-4e16-ab46-6469fb8ce7b9,,Country Jubilee,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Country Jubilee,US,,,United States,https://musicbrainz.org/area/489ce91b-6658-3307-9877-795b68554c98,,,,,
https://musicbrainz.org/label/15a7fd1f-cb37-4273-bc91-337ff2ddd251,,Artists Known As,7aaa37fe-2def-3476-b359-80245850062d,Original Production,,Artists Known As,AU,,,Australia,https://musicbrainz.org/area/106e0bec-b638-3b37-b731-f53d507dc00e,,,,,
https://musicbrainz.org/label/312bcfde-2e9e-4b7b-b70e-a513d9d651cd,,Piraya Music,e9ad53b0-e3d0-3885-a10b-8193d501338c,Publisher,,Piraya Music,NO,,,Norway,https://musicbrainz.org/area/6743d351-6f37-3049-9724-5041161fff4d,,,,,
